x,y
-1.0,0.7291654825194365
-0.999,0.479878164772332
-0.998,0.41000410659896647
-0.997,0.794169395701719
-0.996,0.3665569302194285
-0.995,0.46220654583444576
-0.994,0.7689147574666501
-0.993,0.4449157403235344
-0.992,0.5803777647512389
-0.991,0.9276812562383346
-0.99,0.9441331781477449
-0.989,0.6843564377532704
-0.988,0.7955548222455733
-0.987,0.2691832347239359
-0.986,0.03286522355078447
-0.985,0.4235039788592553
-0.984,0.3676098377295409
-0.983,0.18749505277810163
-0.982,0.1469336849229802
-0.981,0.6963386473070565
-0.98,0.5790540249587903
-0.979,0.12406513004422659
-0.978,0.45302130521859285
-0.977,0.5767841512655311
-0.976,0.49199200577636193
-0.975,0.12473279850653274
-0.974,0.32128143075746884
-0.973,0.9100038480244521
-0.972,0.0777224973301347
-0.971,0.28248269967774353
-0.97,0.8322038464715021
-0.969,0.49671578317094023
-0.968,0.3053338981860867
-0.967,0.26692680637057997
-0.966,0.29900916683335477
-0.965,0.6554314412007514
-0.964,0.17837420723797737
-0.963,0.9304062561533046
-0.962,0.7630709353697458
-0.961,0.7402980402288893
-0.96,0.9047439273827765
-0.959,0.3641980902575265
-0.958,0.6772118598710856
-0.957,0.6136661495751102
-0.956,0.32620538321773573
-0.955,0.05604586561435776
-0.954,0.8865432858605545
-0.953,0.7794025239661565
-0.952,0.5244989483358455
-0.951,0.2599140857819482
-0.95,0.4604285749474629
-0.949,0.5277725290573295
-0.948,0.9040522262653561
-0.947,0.16283878434009813
-0.946,0.06157280967686518
-0.945,0.40342594598227455
-0.944,0.8708902437300405
-0.943,0.8287392941110728
-0.942,0.5955080821081851
-0.941,0.21635096123535436
-0.94,0.692258056557139
-0.939,0.7030756653943542
-0.938,0.7009408568737241
-0.9369999999999999,0.014007042035118156
-0.9359999999999999,0.19531425368273436
-0.9349999999999999,0.35731769134417557
-0.9339999999999999,0.1689408704522155
-0.9329999999999999,0.10076194503679747
-0.9319999999999999,0.7777366753195409
-0.9309999999999999,0.34376959124300177
-0.9299999999999999,0.914945627543817
-0.9289999999999999,0.48976587344875355
-0.9279999999999999,0.04652113825505966
-0.9269999999999999,0.08685349727434111
-0.9259999999999999,0.9315775619391816
-0.9249999999999999,0.24555379901918073
-0.9239999999999999,0.9100193557676814
-0.9229999999999999,0.8124513200247452
-0.9219999999999999,0.6374226406700666
-0.9209999999999999,0.7451054565961179
-0.9199999999999999,0.6968402383193852
-0.9189999999999999,0.11207694977868998
-0.9179999999999999,0.29663156983885774
-0.9169999999999999,0.3338747779856598
-0.9159999999999999,0.7090608023589753
-0.9149999999999999,0.14550407730293424
-0.9139999999999999,0.25416620288593783
-0.9129999999999999,0.23636439940644272
-0.9119999999999999,0.5735786607247911
-0.9109999999999999,0.05170114857512764
-0.9099999999999999,0.7762578862622403
-0.9089999999999999,0.004902228593078761
-0.9079999999999999,0.07452206164104014
-0.9069999999999999,0.13533569947918966
-0.9059999999999999,0.9558130443027281
-0.9049999999999999,0.7077779975944504
-0.9039999999999999,0.9255909205357682
-0.9029999999999999,0.27625652952445123
-0.9019999999999999,0.25232116936060633
-0.9009999999999999,0.5099184004551915
-0.8999999999999999,0.9445774740265269
-0.8989999999999999,0.2883325253136805
-0.8979999999999999,0.2750572892458185
-0.8969999999999999,0.7865642294791669
-0.8959999999999999,0.5456555880297258
-0.8949999999999999,0.46310147169272886
-0.8939999999999999,0.43193562540319297
-0.8929999999999999,0.530904083958051
-0.8919999999999999,0.9085973058144274
-0.8909999999999999,0.6605772551329767
-0.8899999999999999,0.5820394890263986
-0.8889999999999999,0.3723251971026358
-0.8879999999999999,0.4670851110796046
-0.8869999999999999,0.7483738358513514
-0.8859999999999999,0.4505123276964328
-0.8849999999999999,0.6531880829518287
-0.8839999999999999,0.7450148263057603
-0.8829999999999999,0.3819254378006598
-0.8819999999999999,0.9014937746473382
-0.8809999999999999,0.6047848778316324
-0.8799999999999999,0.047878649908703275
-0.8789999999999999,0.13071266667046721
-0.8779999999999999,0.6772439260770599
-0.8769999999999999,0.07487021946428829
-0.8759999999999999,0.4780486968286296
-0.8749999999999999,0.880798688784976
-0.8739999999999999,0.49791773560000885
-0.8729999999999999,0.8570723912806691
-0.8719999999999999,0.42276397501509844
-0.8709999999999999,0.4867870724380817
-0.8699999999999999,0.5731993311410365
-0.8689999999999999,0.45865340657403086
-0.8679999999999999,0.6422191912863852
-0.8669999999999999,0.07155438254301172
-0.8659999999999999,0.33184819607600125
-0.8649999999999999,0.03413719896437217
-0.8639999999999999,0.13006810235516664
-0.8629999999999999,0.4710811718638058
-0.8619999999999999,0.7973133287934248
-0.8609999999999999,0.11063453445344651
-0.8599999999999999,0.20375234993067326
-0.8589999999999999,0.4809276441713023
-0.8579999999999999,0.4700267798020833
-0.8569999999999999,0.5893395826542485
-0.8559999999999999,0.3156535085925688
-0.8549999999999999,0.01727129645426273
-0.8539999999999999,0.47592073177542815
-0.8529999999999999,0.16066206460472088
-0.8519999999999999,0.4779481268994533
-0.8509999999999999,0.29052670322252105
-0.8499999999999999,0.5668709560913534
-0.8489999999999999,0.799899596666101
-0.8479999999999999,0.7944108342818952
-0.8469999999999999,0.10346429159495274
-0.8459999999999999,0.31903167723366543
-0.8449999999999999,0.6020031804905361
-0.8439999999999999,0.9525936732001125
-0.8429999999999999,0.31280056507841636
-0.8419999999999999,0.14647794347261578
-0.8409999999999999,0.9133407597755145
-0.8399999999999999,0.13794069420633337
-0.8389999999999999,0.06780423021963178
-0.8379999999999999,0.7129964163063853
-0.8369999999999999,0.364722284081501
-0.8359999999999999,0.253388013823313
-0.8349999999999999,0.47882561562707227
-0.8339999999999999,0.6366263510243287
-0.8329999999999999,0.09067765779949566
-0.8319999999999999,0.032215020395989
-0.8309999999999998,0.5553268596285842
-0.8299999999999998,0.47682075520577105
-0.8289999999999998,0.3613981043268978
-0.8279999999999998,0.7178651884503038
-0.8269999999999998,0.5014432865993099
-0.8259999999999998,0.34409693554573906
-0.8249999999999998,0.8979797229612753
-0.8239999999999998,0.9980711771279279
-0.8229999999999998,0.3860112718613493
-0.8219999999999998,0.35330087795623255
-0.8209999999999998,0.009110640853589369
-0.8199999999999998,0.6473967748827048
-0.8189999999999998,0.41115337898505167
-0.8179999999999998,0.5196578673908612
-0.8169999999999998,0.16963742620248634
-0.8159999999999998,0.7872583895075151
-0.8149999999999998,0.38447921243496497
-0.8139999999999998,0.7280661813772623
-0.8129999999999998,0.9220860830469578
-0.8119999999999998,0.0023184211558114898
-0.8109999999999998,0.8328518230353098
-0.8099999999999998,0.5295838791001005
-0.8089999999999998,0.6088366068503137
-0.8079999999999998,0.8510051770601542
-0.8069999999999998,0.9657698458516044
-0.8059999999999998,0.9394559429501115
-0.8049999999999998,0.6112883871672462
-0.8039999999999998,0.8665755511819104
-0.8029999999999998,0.6454452342044966
-0.8019999999999998,0.30239265469580245
-0.8009999999999998,0.22710960156173599
-0.7999999999999998,0.21839915379450703
-0.7989999999999998,0.15993783256069227
-0.7979999999999998,0.11191129195207483
-0.7969999999999998,0.024630776440267454
-0.7959999999999998,0.28607334690243347
-0.7949999999999998,0.892041259602795
-0.7939999999999998,0.9661825193820249
-0.7929999999999998,0.46790318438210343
-0.7919999999999998,0.9823180607778745
-0.7909999999999998,0.4194145757932116
-0.7899999999999998,0.0853321206841392
-0.7889999999999998,0.2046593235969758
-0.7879999999999998,0.9792812331988094
-0.7869999999999998,0.18656583575358598
-0.7859999999999998,0.01715555800166324
-0.7849999999999998,0.23228114051078852
-0.7839999999999998,0.2581185258822576
-0.7829999999999998,0.10091120069291748
-0.7819999999999998,0.0626220319699804
-0.7809999999999998,0.3441126333054485
-0.7799999999999998,0.751809750713419
-0.7789999999999998,0.5789253677947034
-0.7779999999999998,0.3510096353750525
-0.7769999999999998,0.041842298127396926
-0.7759999999999998,0.20290689100158277
-0.7749999999999998,0.8986763795031228
-0.7739999999999998,0.12770861488039886
-0.7729999999999998,0.755203654698591
-0.7719999999999998,0.3358430945150762
-0.7709999999999998,0.31500932250978
-0.7699999999999998,0.1282197031045036
-0.7689999999999998,0.04773178265319444
-0.7679999999999998,0.40111955148805656
-0.7669999999999998,0.8895154231397903
-0.7659999999999998,0.8336669916474347
-0.7649999999999998,0.20995371707314214
-0.7639999999999998,0.25930451760539497
-0.7629999999999998,0.24173368514219784
-0.7619999999999998,0.5741091783452021
-0.7609999999999998,0.009463232218822615
-0.7599999999999998,0.5518350974609931
-0.7589999999999998,0.4584664703479344
-0.7579999999999998,0.5318712287712214
-0.7569999999999998,0.7621195534397056
-0.7559999999999998,0.7278253705325536
-0.7549999999999998,0.7638236395464673
-0.7539999999999998,0.5538842327348786
-0.7529999999999998,0.6550009848822053
-0.7519999999999998,0.7678857917984074
-0.7509999999999998,0.5394312433726027
-0.7499999999999998,0.3453048950491361
-0.7489999999999998,0.7123331649409592
-0.7479999999999998,0.6461770170713068
-0.7469999999999998,0.5405711294670398
-0.7459999999999998,0.12153526422440619
-0.7449999999999998,0.18178298092384415
-0.7439999999999998,0.09643430722760638
-0.7429999999999998,0.22518018043001775
-0.7419999999999998,0.031073374802135012
-0.7409999999999998,0.29020592546833623
-0.7399999999999998,0.629938201529226
-0.7389999999999998,0.4217123864935445
-0.7379999999999998,0.1823262904884797
-0.7369999999999998,0.7952412069447208
-0.7359999999999998,0.7661714366932558
-0.7349999999999998,0.8797446223316362
-0.7339999999999998,0.16860049890970208
-0.7329999999999998,0.29788789307313845
-0.7319999999999998,0.24561370420449802
-0.7309999999999998,0.9861233682961029
-0.7299999999999998,0.5418278126106947
-0.7289999999999998,0.3845704730857826
-0.7279999999999998,0.806405057341705
-0.7269999999999998,0.09210874467383445
-0.7259999999999998,0.3181009815576139
-0.7249999999999998,0.8153945331249588
-0.7239999999999998,0.8136611918180456
-0.7229999999999998,0.5436363146622261
-0.7219999999999998,0.06524351553570651
-0.7209999999999998,0.5339816697110168
-0.7199999999999998,0.04581572414510149
-0.7189999999999998,0.22043145812796627
-0.7179999999999997,0.06546479772528047
-0.7169999999999997,0.21231355358555082
-0.7159999999999997,0.7289542725115093
-0.7149999999999997,0.7510553821393445
-0.7139999999999997,0.5791170770642957
-0.7129999999999997,0.014874429754619611
-0.7119999999999997,0.1126107817107278
-0.7109999999999997,0.7316203251097408
-0.7099999999999997,0.09312730987014006
-0.7089999999999997,0.205628488131969
-0.7079999999999997,0.9235689744160043
-0.7069999999999997,0.9617594477643502
-0.7059999999999997,0.28034403493643356
-0.7049999999999997,0.17210361191504764
-0.7039999999999997,0.09730160570714486
-0.7029999999999997,0.9244785414695961
-0.7019999999999997,0.1454905750928679
-0.7009999999999997,0.7883220627685071
-0.6999999999999997,0.672161029098337
-0.6989999999999997,0.3435728040250734
-0.6979999999999997,0.5793091944880501
-0.6969999999999997,0.0274149219677996
-0.6959999999999997,0.9550593009787967
-0.6949999999999997,0.9144133263330203
-0.6939999999999997,0.4049499493078219
-0.6929999999999997,0.35777198301089996
-0.6919999999999997,0.010737751473593904
-0.6909999999999997,0.20865708180972653
-0.6899999999999997,0.42036298759158164
-0.6889999999999997,0.16472293298418916
-0.6879999999999997,0.9160703692471348
-0.6869999999999997,0.4033369460834718
-0.6859999999999997,0.903756717776477
-0.6849999999999997,0.6643930199872977
-0.6839999999999997,0.5207218866013767
-0.6829999999999997,0.9602628812456775
